318,0100010000100010010000100000100000100000100
319,0010100001000101000001000001000010000010000
320,0010100001000101000001000001000010000010000
321,0011000001001001000001000001000010000100000
322,1000100000100011000001000001000001000001000
323,0010100001000101000001000001000010000010000
324,1000100001000011000001000001000010000010000
325,0010100001000101000001000001000010000010000
326,0010100001000011000001000001000010000010000
327,1000010000100010010000100000100001000001000
328,1000100001000011000001000001000010000010000
329,0010100001000101000001000001000010000010000
330,1000010000100010100000100000100001000001000
331,0100010000100010100001000001000010000010000
332,0010100001000101000001000001000010000010000
333,0010100001001001000001000001000010000010000
334,0100000100010010000010010000010000001000100
335,1000000100100010000100010000010000100001000
336,1000000100100010001000010000100000100001000
337,1000010000100010000100010000100000100000100
338,1000000100100010000100001000010000100001000
339,0100010000100010001000010000100001000000100
340,1000010000100010001000010000100000100001000
341,0100000100010010000100010000100000100001000
342,1000000100100010000100010000010000100001000
343,0100010000100010100000100000100001000001000
344,0100010000100010010000100000100001000010000
345,1000010000100010010000100000100001000001000
346,0100010000100010010000100000100001000010000
347,0010100001000101000001000001000010000010000
348,0010100000100011000001000001000010000010000
349,1000000100100010000100010000100001000001000
350,0100000100100010001000010000100001000010000
351,0100010000100010010000100000100001000000010
352,1000010000100010001000010000100001000001000
353,1000010000100010001000010000100001000010000
354,1000000100010010000100010000100000100000100
355,1000000100010010000010001000010000010000010
356,1000000100010010000010001000010000100001000
357,0100000100010010000010001000010000100000100
358,1000000100010010000010000100010000001000100
359,0100000100010010000010001000010000100000100
360,1000000100100010000100010000100000100000100
361,0100010000100010001000100000100000100001000
362,0100000100010010000100001000100000100000010
363,0100000100100010001000010000100001000000100
364,0100000100010010001000010000010000100001000
365,1000000100010010001000010000100000100000100
366,1000010000100010010000010000100001000001000
367,0100010000100010001000010000100001000001000
368,1000000100100010001000010000100000100001000
369,0100000100010010000010001000100000100000100
370,0100000100010010000010001000010000100000100
371,0100000100010010000010001000010000010000100
372,0100000100010010000010010000010000010000100
373,0100000100010010000100010000010000100001000
374,1000000100010010000100010000100000100001000
375,0100000100010010000010001000010000010000010
376,1000000100100010001000010000010001000001000
377,0100010000100010001000010000100001000001000
378,1000010000100010001000100000100000100000100
379,0100000100100010001000100000010000100001000
380,1000000100100010001000100000100000100000100
381,1000010000100010010000100000100001000001000
382,1000010000100010010000100000100001000001000
383,1000010000100010100000100000100001000001000
384,1000010000100010010000100000100001000001000
385,0100010000100010100000100000100001000010000
386,1000010000100010010000100000100001000001000
387,1000010000100010100000100000100001000001000
388,1000010000100010010000100000100001000001000
389,0010010000100010100000100000100001000010000
390,0010010000100010100001000001000001000001000
391,1000010000100010100000100000100001000001000
392,0100010000100010100000100000100001000001000
393,0010100001000101000001000001000010000010000
394,0010100001000101000001000001000010000010000
395,0010100000100010100001000001000001000001000
396,0100010000100010010000100000100001000001000
397,1000010000100010100000100000100001000010000
398,1000010000100010010000100000100001000001000
399,1000010000100010001000010000100000100001000
400,0100010000100010100000100000100001000010000
401,1000010000100010010000100000100001000010000
402,0100010000100010100001000001000001000010000
403,0100010000100010010000100000100001000001000
404,0010010000100010100001000001000001000010000
405,0100010000100010010000100000100001000001000
406,1000010000100010100000100000100001000010000
407,1000010000100010001000100000100001000000100
408,1000010000100010001000010000100001000001000
409,1000010000100100010000100000100001000010000
410,1000010000010010001000010000100000100000100
411,1000010000100010001000010000100001000001000
412,0100010000100010001000010000100001000001000
413,1000010000100010010000100000100001000001000
414,0100000100100010000100010000100000100001000
415,0100000100100010001000100000100000100000100
416,0100000100010010000100010000100000100000010
417,1000000100010010000100010000010000100000010
418,0100000100010010001000100000100000100000100
419,1000010000100010010000100000100001000001000
420,0100000100010010000010010000010000010001000
421,0010010000100010100000100000100001000001000
422,0100010000100010100000100000100001000001000
423,0010100001000101000001000001000010000010000
424,0010100001000101000001000001000010000010000
425,1000010000100010001000010000100000100001000
426,0100000100100010001000100000100000100000100
427,1000000100010010001000100000100000100000100
428,0100010000100010001000100000100000100000010
429,0100010000100010001000100000100000100000100
430,0100010000100010001000100000100001000000100
431,1000000100100010001000010000100000100000010
432,1000010000100010001000100000100000100000100
433,1000010000100010010000100000100001000000010
434,0010010000100010100001000001000001000001000
435,1000010000100010010000100000100001000001000
436,0010100001000101000001000001000010000010000
437,0010100000100101000001000001000010000001000
438,1000100000100100100001000001000010000010000
439,1000010000100010010000100000100001000001000
440,0010100001000011000001000001000010000001000
441,0010100001000011000001000001000010000010000
442,0100010000100010010000100000100001000000100
443,0010100001000011000001000001000010000001000
444,0100010000100010100001000001000001000001000
445,0100010000100010010000100000100001000010000
446,1000010000100010001000100000100000100001000
447,1000010000100010001000100000100000100000100
448,1000000100010010001000010000100000100001000
449,0100010000100010010000100000100001000000100
450,1000000100010010000010001000010000010000100
451,0100000100010010000100010000010000100000100
452,0100000100010010000100010000010000100000100
453,0100010000100010001000010000100001000001000
454,0100000100010010000100010000010000100001000
455,1000010000100010010000100000100001000001000
456,0100000100010010000100010000100000100000100
457,0010100001000011000001000001000010000010000
458,0010010000100011000001000001000010000001000
459,0100010000100010010000100000100001000001000
460,1000100001000011000001000001000010000001000
461,0100010000100010001000100000100001000001000
462,0010100001000101000001000001000010000010000
463,0010100001000101000001000001000010000010000
464,0010100001000101000001000001000010000010000
465,0011000001000101000001000001000010000010000
466,0100000100010010000100010000010000100001000
467,1000000100010010000100010000100000100001000
468,0100000100010010000010010000010000010000100
469,1000000100010010000100010000100000100000010
470,0100010000100010010000100000100001000010000
471,0100010000100010010000100000100001000001000
472,0010010000100010100001000001000001000010000
473,0100010000100010010000100000100001000001000
474,0100010000100010010000100000100001000001000
475,1000010000100010010000100000100001000000100
476,0100010000100010100001000001000001000010000
477,1000000100010010000100010000100000100000100
478,1000000100010010000010001000010000010000010
479,1000000100010010000100010000100000100000100
480,0100000100010010000010001000010000100000001
481,1000010000100010001000100000100000100000100
482,1000010000100010010000100000100001000000100
483,0100010000100010001000010000100001000000100
484,1000000100100010001000010000100000100001000
485,0100010000100010001000100000100000100001000
486,1000010000100010001000100000100001000001000
487,0100000100010010000100010000010000100000100
488,1000010000100010010000100000100001000001000
489,0100010000100010001000010000100001000001000
490,1000010000100010001000010000100001000001000
491,1000010000100010001000100000100001000001000
492,0100000100010010000100010000100000100001000
493,1000000100010010000100010000100000100000100
494,1000000100010010000100010000100000100000100
495,0100000100010010001000100000100000100000100
496,0100000100010010000100010000100000100001000
497,0100000100100010001000010000100000100000100
498,0100000100010010001000010000100000100001000
499,1000010000100010010000100000100000100001000
500,0100010000100010010000100000100001000001000
501,0100000100010010001000100000100000100000010
502,0100000100100010001000100000100000100000100
503,0100000100010010001000010000100000100001000
504,0100000100100010001000010000100000100000100
505,1000000100100010001000010000100000100000100
506,1000010000100010010000100000100000100001000
507,1000010000100010001000100000100000100000100
508,1000010000100010010000100000100001000001000
509,0010010000100010010000100000100001000000100
510,0010000100010010001000010000100000100001000
511,0100010000100010100000100000100001000001000
512,0100010000100010010000100000100001000001000
513,1000100001000101000001000001000010000010000
514,0100100001000101000001000001000010000010000
515,1000100001000101000001000001000010000010000
516,1000010001000011000001000001000010000010000
517,1000100001000101000001000001000010000010000
518,1000100001000101000001000001000010000100000
519,0100100001000101000001000001000010000010000
520,1000100001000101000001000001000010000100000
521,0100100001000101000001000001000010000010000
522,0010100001000011000001000001000010000010000
523,1000100001000101000001000001000010000010000
524,1000100001000101000001000001000010000100000
525,1001000001001001000001000001000010000100000
526,1001000001001001000001000001000010000100000
527,0100010000100010010000100000100001000001000
528,0100010000100010001000100000100001000001000
529,1000100000100101000001000001000010000010000
530,0010010000100010010000100000100001000000010
531,0100010000100010100001000000100001000001000
532,0010010000100010100001000000100001000001000
533,0100010000100010100001000001000001000010000
534,0010010000100010100000100000100001000001000
535,0010010000100010100001000001000001000001000
536,0010010000100010100000100000100001000001000
537,1000100001000101000001000001000010000010000
538,1000100001000101000001000001000010000010000
539,0100100001000011000001000001000010000001000
540,0100010000100010010000100000100001000000100
541,0100010000100010100001000001000001000001000
542,1000010000100011000001000001000001000000100
543,1000010000100010100001000001000001000010000
544,0100100001000011000001000001000010000001000
545,1000100001000101000001000001000010000001000
546,1000100001000101000001000001000010000010000
547,1000100001001001000001000001000010000010000
548,0100010000100010010000100000100001000001000
549,0010010000100010010000100000100001000001000
550,0010000100010010001000010000100000100000100
551,0010000100100010001000010000100000100001000
552,0010010000100010010000100000100001000001000
553,0010010000100010100000100000100001000001000
554,0010010000100010100000100000100001000010000
555,0010010000100010010000100000100001000001000
556,0010010000100010010000100000100001000001000
557,0100000100010010001000010000100000100001000
558,0100000100010010000100010000100000100001000
559,0010010000100010010000100000100001000001000
560,0100010000100010100001000001000001000010000
561,0010010000100010010000100000100001000001000
562,0100010000100010100001000001000001000001000
563,0100010000100010010000100000100001000001000
564,0100010000100010100000100000100001000001000
565,1000100001000101000001000001000010000001000
566,0010010000100010100000100000100001000001000
567,0010010000100010100001000000100010000001000
568,1000100001000101000001000001000010000010000
569,0100010000100010100001000000100010000001000
570,0010010000100010100000100000100001000000100
571,0010010000100010100001000001000001000001000
572,0100010000100010001000100000100000100000010
573,0100010000100010001000100000100000100000100
574,0010000100100010001000010000100000100001000
575,0100000100100010001000010000100000100001000
576,0010010000100010001000010000100001000001000
577,0100010000100010001000010000100001000001000
578,0010010000100010010000100000100001000001000
579,0100000100100010000100010000010000010000100
580,0100000100100010000100010000100000100001000
581,0010010000100010010000100000100001000001000
582,0100000100010010000100001000010000100000100
583,0010010000100010100000100000100001000001000
584,0100010000100010100001000001000001000001000
585,0010010000100010010000100000100001000001000
586,0010010000100010010000100000100001000001000
587,0100010000100010010000100000100001000001000
588,1000010000100010100001000001000001000001000
589,0100010000100010100001000001000010000001000
590,0010010000100010010000100000100001000001000
591,0100100001000011000001000001000010000010000
592,0010010000100010010000100000100001000000100
593,0100000100010010000010010000100000100000100
594,1000010000100010010000100000100001000001000
595,0010010000100010010000100000100000100001000
596,0100010000100010010000100000100001000010000
597,0010000100100010001000100000100000100001000
598,0010000100100010001000100000100000100001000
599,0100010000100010001000100000100000100000100
600,0010010000100010001000100000100001000000100
601,0100100000100011000001000001000010000001000
602,0100100000100011000001000001000010000001000
603,0010010000100010100000100000100001000001000
604,0010010000100010100000100000100001000001000
605,0010010000100010100001000001000001000001000
606,1000100001000101000001000001000010000010000
607,0010010000100010100001000000100001000001000
608,1000100001000011000001000001000010000001000
609,1000100001000101000001000001000010000001000
610,0100010000100010100001000001000001000001000
611,1001000001000101000001000001000010000100000
612,1000100001000101000001000001000010000010000
613,0010010000100010100001000001000001000000100
614,0010010000100010100000100000100001000000100
615,1000010000100010100001000001000001000001000
616,0100010000100010100001000001000001000001000
617,1000100001000101000001000001000010000010000
618,1000100001000101000001000001000010000010000
619,1000100001000101000001000001000010000010000
620,1000100001000101000001000001000010000001000
621,0010010000100010010000100000100001000000100
622,0100010000100010010000100000100001000001000
623,0100010000100010100001000000100001000000100
624,0010010000100010100000100000100001000000100
625,0100010000100010010000100000100001000001000
626,0100010000100100100001000001000001000001000
627,0100100000100101000001000001000010000010000
628,0010010000100010001000100000100001000000010
629,1000100001000101000001000001000010000001000
630,0010010000100010100000100000100001000010000
631,0100010000100010100001000001000001000010000
632,1000010000100010100001000001000001000001000
633,0010010000100010100001000000100001000010000
634,1000100001000011000001000001000010000010000
635,1000100001000101000001000001000010000010000
636,1000100001000011000001000001000010000010000
637,1000100001000101000001000001000010000010000
638,0010010000100010100001000000100001000001000
639,0100010000100010100000100000100001000001000
640,1000100001000101000001000001000010000010000
641,0010000100100010001000010000100000100001000
642,0100010000100010001000100000100000100000100
643,1000100001000101000001000001000010000010000
644,1000010000100010100001000001000001000010000
645,0010010000100010100001000001000001000001000
646,1000100001000101000001000001000010000010000
647,1000010000100010010000100000100001000010000
648,0010010000100010100001000000100001000001000
649,0100010000100010100001000001000001000010000
650,1000100001000101000001000001000010000010000
651,0010100001000101000001000001000010000010000
652,0010010000100010100001000001000001000001000
653,1000100001000101000001000001000010000010000
654,0100100001000011000001000001000010000001000
655,1000100001000101000001000001000010000010000
656,0100010000100010001000100000100001000000100
657,0100000100010010001000010000100000100000100
658,0010010000100010000100010000100000100000100
659,0100010000100010001000010000100000100001000
660,0010000100010010000010010000010000010000100
661,0010010000100010010000100000100001000001000
662,0100010000100010100001000001000001000001000
663,0100100000100011000001000001000010000001000
664,0010010000100010100001000001000001000000100
665,0100100001000101000001000001000010000001000
666,1000010000100010100001000000100001000001000
667,0100010000100010010000100000100001000000100
668,1000010000100010001000100000100000100001000
669,0100010000100010100001000000100001000001000
670,1000010000100010010000100000100001000001000
671,0100010000100010010000100000100001000000100
672,0100010000100010010000100000100001000000100
673,1000010000100010100000100000100001000000010
674,0100010000100010010000100000100001000000010
675,0100010000100010010001000000100001000000010
676,1000010000100010010000100000100001000001000
677,0100010000100010100001000000100001000001000
678,0100010000100010010000100000100001000000010
679,0100100001000011000001000001000010000010000
680,0010100001000011000001000001000010000010000
681,1000010000100010100000100000100001000001000
682,0100010000100010100001000001000001000010000
683,1000010000100010010000100000100001000000100
684,1000010000100010010000100000100001000001000
685,1000010000100010001000100000100001000000100
686,0100010000100010010000100000100001000001000
687,0100010000100010001000100000100000100000100
688,1000010000100010010000100000100001000001000
689,1000010000100010001000100000100001000001000
690,1000010000100010010000100000100001000001000
691,0010100001000101000001000001000010000010000
692,0100010000100010100001000000100001000001000
693,1000100001000011000001000001000010000010000
694,0011000001001001000001000001000010000100000
695,0010100001000101000001000001000010000010000
696,0011000001000101000001000001000010000100000
697,1000100001000011000001000001000010000010000
698,0100010000100010100001000000100001000001000
699,0100100000100010100001000001000001000000100
700,1000100001000011000001000001000010000001000
701,0100010000100010100001000000100001000001000
702,0100010000100010100001000000100001000010000
703,1000100001000010100001000001000001000001000
704,1000010000100010100001000001000001000010000
705,1000010000100010100001000000100001000001000
706,1000100001000101000001000001000010000001000
707,0100100001000101000001000001000010000001000
708,1000100001000011000001000001000001000001000
709,0010100001000101000001000001000010000010000
710,0010100001000101000001000001000010000010000
711,1000100000100011000001000001000010000001000
712,0010100001000101000001000001000010000010000
713,1000100001000101000001000001000010000010000
714,1000100001000101000001000001000010000010000
715,0010100001000101000001000001000010000010000
716,0010100001000101000001000001000010000010000
717,0010100001000101000001000001000010000010000
718,0011000001001001000001000001000010000100000
719,0011000001001001000001000001000010000100000
720,0011000001001001000001000001000010000100000
721,1000010000100010001000100000100001000001000
722,1000010000100010001000010000100000100000100
723,1000010000100010001000100000100001000000100
724,1000010000100100100001000000100001000001000
725,0100010000100010100001000000100001000000100
726,1000010000100101000001000001000001000001000
727,0100010000100010100000100000100001000001000
728,1000010000100010010000100000100001000001000
729,0100010000100010010000100000100001000000100
730,1000010000100010010000100000100001000001000
731,1000010000100010010000100000100001000001000
732,1000010000100010010000100000100001000000100
733,1000010000100010010000100000100001000001000
734,1000010000100010010000100000100001000000100
735,1000010000100010010000100000100001000001000
736,1000010000100010010000100000100001000001000
737,0100010000100010010000100000100001000001000
738,1000010000100010010000100000100000100001000
739,1000010000100100100001000001000001000001000
740,1000010000100010010000100000100001000001000
741,0100100001000101000001000001000010000010000
742,0100010000100010010000100000100001000001000
743,0100010000100010010000100000100001000000100
744,1000010000100010010000100000100001000000010
745,0100010000100010001000100000100001000000100
746,0100000100010010000010001000010000100000100
747,1000010000100010010000100000100001000010000
748,1000010000100010010000100000100001000001000
749,1000000100010010000010010000010000100000100
750,0100010000100010010001000000100001000001000
751,1000010000100010100000100000100001000001000
752,0100000100100010001000100000010000100001000
753,0100010000100010001000100000010001000001000
754,1000000100010010000100010000100000010000010
755,1000000100010010000010001000010000100001000
756,1000000100010010001000100000100000100000010
757,0100000100100010000100010000100000100000100
758,1000010000100010001000010000100001000001000
759,1000010000100010001000100000100000100000100
760,1000010000100010000100010000100000100000100
761,0100010000100010001000100000100000100000100
762,0100010000100010001000100000100000100000100
763,1000000100010010000010001000010000100001000
764,0100000100100010001000010000100000100001000
765,1000010000100010001000100000100000100001000
766,0100010000100010001000100000100000100001000
767,1000100001000101000001000001000010000010000
768,0100010000100010010000100000100001000001000
769,0100010000100010001000100000100001000000100
770,0100010000100010001000100000100001000001000
771,0010010000100010100000100000100001000010000
772,1000100001000011000001000001000010000010000
773,1000010000100010100001000000100001000010000
774,1000010000100010010000100000100001000001000
775,1000010000100010010001000000100000100001000
776,1000010000100010010000100000100001000000100
